Maker, Genmodel, Genmodel_ID,Adv_year,Adv_month,Color,Reg_year,Bodytype,Runned_Miles,Engin_size,Gearbox,Fuel_type,Price,Seat_num,Door_num,issue,issue_id,Adv_day,breakdown_date,repair_complexity,repair_cost,repair_hours,repair_date
Bentley,Continental,10_5,2018,6,Black,2009.0,Convertible,38000,6.0L,Automatic,Petrol,42995.0,4.0,2.0,Excessive Emissions,0,24,2018-06-24,3,98.6955,3.0,2018-06-24
Bentley,Continental,10_5,2018,4,Black,2012.0,Convertible,38700,4.0L,Automatic,Petrol,73000.0,4.0,2.0,Electrical Issue,4,9,2018-04-09,3,339.0,6.0,2018-04-10
Bentley,Continental,10_5,2018,5,Black,2005.0,Coupe,60000,6.0L,Automatic,Petrol,26995.0,4.0,2.0,Engine Issue,3,4,2018-05-04,3,3419.5,36.0,2018-05-13
Bentley,Continental,10_5,2018,2,Silver,2011.0,Coupe,40000,6.0L,Automatic,Petrol,64900.0,4.0,2.0,Gear Box Issue,0,2,2018-02-02,3,769.0,6.0,2018-02-03
Bentley,Continental,10_5,2018,6,Grey,2012.0,Coupe,43000,4.0L,Automatic,Petrol,62995.0,4.0,2.0,Gear Box Issue,0,24,2018-06-24,3,749.95,6.0,2018-06-25
Bentley,Continental,10_5,2017,7,Black,2011.0,Convertible,45000,6.0L,Automatic,Petrol,67994.0,4.0,2.0,Excessive Emissions,0,6,2017-07-06,3,121.19460000000001,3.0,2017-07-06
Bentley,Continental,10_5,2018,4,Grey,2008.0,Coupe,52437,6.0L,Automatic,Petrol,42000.0,4.0,2.0,Radiator Leaking,0,12,2018-04-12,3,960.0,6.0,2018-04-13
Bentley,Continental,10_5,2016,11,Silver,2003.0,Coupe,108000,6.0L,Automatic,Petrol,18489.0,4.0,2.0,Flat Tyres,0,12,2016-11-12,3,219.11565730572187,235.90095206882197,2017-01-09
Bentley,Continental,10_5,2018,1,Grey,2011.0,Coupe,19000,6.0L,Automatic,Petrol,66990.0,4.0,2.0,Radiator Leaking,0,3,2018-01-03,3,1459.8,6.0,2018-01-04
Bentley,Continental,10_5,2018,4,Black,2012.0,Convertible,48529,6.0L,Automatic,Petrol,65999.0,4.0,2.0,Sensor Malfunction,0,7,2018-04-07,3,3479.9500000000003,9.0,2018-04-09
Bentley,Continental,10_5,2017,11,Silver,2012.0,Coupe,27000,6.0L,Automatic,Petrol,69995.0,4.0,2.0,Starter Motor Issue,0,26,2017-11-26,3,879.95,9.0,2017-11-28
Bentley,Continental,10_5,2018,2,Black,2005.0,Coupe,54000,6.0L,Automatic,Petrol,28989.0,4.0,2.0,Electrical Issue,4,3,2018-02-03,3,206.96699999999998,6.0,2018-02-04
Bentley,Continental,10_5,2018,3,Blue,2004.0,Coupe,76759,6.0L,Automatic,Petrol,25500.0,4.0,2.0,Starter Motor Issue,0,26,2018-03-26,3,435.0,9.0,2018-03-28
Bentley,Continental,10_5,2018,4,Gelb,2005.0,Coupe,55000,6.0L,Automatic,Petrol,27000.0,10.0,0.0,Engine Issue,4,12,2018-04-12,3,1950.0,30.0,2018-04-19
Bentley,Continental,10_5,2018,6,Blue,2015.0,Coupe,10998,6.0L,Automatic,Petrol,83950.0,4.0,2.0,Windscreen Crack,0,5,2018-06-05,3,110.37,3.0,2018-06-05
Bentley,Continental,10_5,2018,8,Grey,2015.0,Coupe,11500,4.0L,Automatic,Petrol,89950.0,4.0,2.0,Tyre Alignment,0,28,2018-08-28,3,38.995000000000005,1.5,2018-08-28
Bentley,Continental,10_5,2018,8,White,2017.0,Convertible,4447,4.0L,Automatic,Petrol,127000.0,4.0,2.0,Starter Motor Issue,0,28,2018-08-28,3,1450.0,9.0,2018-08-30
Bentley,Continental,10_5,2018,8,Blue,2017.0,Coupe,5651,4.0L,Automatic,Petrol,114850.0,4.0,2.0,Sensor Malfunction,0,14,2018-08-14,3,30031.813816331192,9.0,2018-08-16
Bentley,Continental,10_5,2017,4,Silver,2011.0,Convertible,21000,6.0L,Automatic,Petrol,69995.0,4.0,2.0,Radiator Leaking,0,4,2017-04-04,3,1519.9,6.0,2017-04-05
Bentley,Continental,10_5,2018,1,Black,2013.0,Convertible,36000,4.0L,Automatic,Petrol,77990.0,4.0,2.0,Steering Wheel Shaking,0,12,2018-01-12,3,137.99,3.0,2018-01-12
Bentley,Continental,10_5,2018,4,Blue,2010.0,Coupe,10121,6.0L,Automatic,Petrol,53000.0,4.0,2.0,Transmission Issue,2,7,2018-04-07,3,551.0,9.0,2018-04-09
Bentley,Continental,10_5,2018,8,Grey,2015.0,Coupe,25300,4.0L,Automatic,Petrol,93899.0,4.0,2.0,Tyre Alignment,0,12,2018-08-12,3,39.3899,1.5,2018-08-12
Bentley,Continental,10_5,2016,6,Blue,2011.0,Coupe,20500,6.0L,Automatic,Petrol,69849.0,4.0,2.0,Transmission Issue,1,4,2016-06-04,3,449.547,12.0,2016-06-07
Bentley,Continental,10_5,2018,7,Black,2012.0,Coupe,52000,4.0L,Automatic,Petrol,58999.0,4.0,2.0,Steering Wheel Shaking,0,8,2018-07-08,3,118.999,3.0,2018-07-08
Bentley,Continental,10_5,2018,4,Black,2011.0,Convertible,53000,6.0L,Automatic,Petrol,53000.0,4.0,2.0,Gear Box Issue,0,5,2018-04-05,3,650.0,6.0,2018-04-06
Bentley,Continental,10_5,2017,9,White,2014.0,Coupe,3000,6.0L,Automatic,Petrol,86990.0,4.0,2.0,Flat Tyres,0,22,2017-09-22,3,86.097,3.0,2017-09-22
Bentley,Continental,10_5,2018,7,Gelb,2014.0,Coupe,18000,6.0L,Automatic,Petrol,74975.0,4.0,2.0,Transmission Issue,1,17,2018-07-17,3,464.925,12.0,2018-07-20
Bentley,Continental,10_5,2018,7,Silver,2011.0,Convertible,30512,6.0L,Automatic,Petrol,62750.0,19.0,2.0,Windscreen Crack,0,3,2018-07-03,3,412.38164082965864,346.3564772784415,2018-09-27
Bentley,Continental,10_5,2018,6,Black,2017.0,Coupe,12559,4.0L,Automatic,Petrol,114950.0,4.0,2.0,Windscreen Crack,0,21,2018-06-21,3,128.97,3.0,2018-06-21
Bentley,Continental,10_5,2018,8,Black,2018.0,Coupe,1050,6.0L,Automatic,Petrol,205495.0,4.0,2.0,Engine Issue,3,10,2018-08-10,3,21269.5,36.0,2018-08-19
Bentley,Continental,10_5,2018,5,Red,2015.0,Coupe,29033,4.0L,Automatic,Petrol,80000.0,4.0,2.0,Flat Tyres,0,23,2018-05-23,3,84.0,3.0,2018-05-23
Bentley,Continental,10_5,2018,8,Black,2015.0,Convertible,4808,4.0L,Automatic,Petrol,107950.0,4.0,2.0,Transmission Issue,3,25,2018-08-25,3,1451.55,24.0,2018-08-31
Bentley,Continental,10_5,2018,8,Black,2008.0,Saloon,79000,6.0L,Automatic,Petrol,34800.0,4.0,4.0,Tyre Alignment,0,1,2018-08-01,3,33.48,1.5,2018-08-01
Bentley,Continental,10_5,2018,4,Silver,2008.0,Convertible,93000,6.0L,Automatic,Petrol,38000.0,4.0,2.0,Brake Pads Worn,0,6,2018-04-06,3,139.0,6.0,2018-04-07
Bentley,Continental,10_5,2018,1,Silver,2004.0,Coupe,42000,6.0L,Automatic,Petrol,23911.0,4.0,2.0,Electrical Issue,5,6,2018-01-06,3,203.911,9.0,2018-01-08
Bentley,Continental,10_5,2018,6,Grey,2016.0,Coupe,4724,4.0L,Automatic,Petrol,110950.0,4.0,2.0,Engine Issue,2,11,2018-06-11,3,17602.5,48.0,2018-06-23
Bentley,Continental,10_5,2018,7,Silver,2016.0,Convertible,10108,6.0L,Automatic,Petrol,124000.0,4.0,2.0,Alternator Failing,0,19,2018-07-19,3,2600.0,6.0,2018-07-20
Bentley,Continental,10_5,2018,3,Blue,2009.0,Coupe,22200,6.0L,Automatic,Petrol,49950.0,4.0,2.0,Alternator Failing,0,13,2018-03-13,3,4868.573191210639,6.0,2018-03-14
Bentley,Continental,10_5,2018,3,Black,2013.0,Coupe,38000,6.0L,Automatic,Petrol,65000.0,4.0,2.0,Gear Box Issue,0,2,2018-03-02,3,770.0,6.0,2018-03-03
Bentley,Continental,10_5,2018,7,Black,2009.0,Convertible,34000,6.0L,Automatic,Petrol,51948.0,4.0,2.0,Gear Box Issue,0,7,2018-07-07,3,639.48,6.0,2018-07-08
Bentley,Continental,10_5,2018,6,Black,2017.0,Convertible,11000,4.0L,Automatic,Petrol,129500.0,4.0,2.0,Warning Light,0,19,2018-06-19,3,1835.0,27.0,2018-06-25
Bentley,Continental,10_5,2018,6,Brown,2011.0,Coupe,26532,6.0L,Automatic,Petrol,54000.0,4.0,2.0,Excessive Emissions,0,20,2018-06-20,3,108.6,3.0,2018-06-20
Bentley,Continental,10_5,2018,4,Silver,2004.0,Coupe,85000,6.0L,Automatic,Petrol,18990.0,4.0,2.0,Windscreen Crack,0,23,2018-04-23,3,71.394,3.0,2018-04-23
Bentley,Continental,10_5,2018,8,Blue,2005.0,Saloon,70000,6.0L,Automatic,Petrol,22000.0,5.0,4.0,Windscreen Crack,0,8,2018-08-08,3,73.2,3.0,2018-08-08
Bentley,Continental,10_5,2018,7,Blue,2012.0,Convertible,25438,6.0L,Automatic,Petrol Ethanol,72850.0,4.0,2.0,Radiator Leaking,0,6,2018-07-06,3,1577.0,6.0,2018-07-07
Bentley,Continental,10_5,2018,1,Silver,2005.0,Coupe,16400,6.0L,Automatic,Petrol,44990.0,4.0,2.0,Tyre Alignment,0,3,2018-01-03,3,34.499,1.5,2018-01-03
Bentley,Continental,10_5,2017,5,Blue,2008.0,Coupe,15850,6.0L,Automatic,Petrol,50000.0,4.0,2.0,Warning Light,0,13,2017-05-13,3,1040.0,27.0,2017-05-19
Bentley,Continental,10_5,2018,8,Purple,2016.0,Convertible,2700,6.0L,Automatic,Petrol,120000.0,4.0,2.0,Starter Motor Issue,0,27,2018-08-27,3,7784.8911543622,4680.366720419253,2021-11-09
Bentley,Continental,10_5,2018,3,Green,2003.0,Coupe,67000,6.0L,Automatic,Petrol,21950.0,4.0,2.0,Sensor Malfunction,0,17,2018-03-17,3,1277.5,9.0,2018-03-19
Bentley,Continental,10_5,2016,8,Grey,2008.0,Coupe,60000,6.0L,Automatic,Petrol,33999.0,4.0,2.0,Warning Light,0,27,2016-08-27,3,879.99,27.0,2016-09-02
Bentley,Continental,10_5,2018,5,Grey,2016.0,Coupe,22100,4.0L,Automatic,Petrol,96995.0,4.0,2.0,Radiator Leaking,0,28,2018-05-28,3,2059.9,6.0,2018-05-29
Bentley,Continental,10_5,2018,4,Black,2010.0,Coupe,16253,6.0L,Automatic,Petrol,52000.0,4.0,2.0,Radiator Leaking,0,7,2018-04-07,3,1160.0,6.0,2018-04-08
Bentley,Continental,10_5,2018,6,Black,2012.0,Coupe,34000,4.0L,Automatic,Petrol,61950.0,4.0,2.0,Brake Pads Worn,0,7,2018-06-07,3,150.975,6.0,2018-06-08
Bentley,Continental,10_5,2016,3,Black,2009.0,Coupe,74000,6.0L,Automatic,Petrol,39995.0,4.0,2.0,Alternator Failing,0,11,2016-03-11,3,919.9,6.0,2016-03-12
Bentley,Continental,10_5,2017,11,Black,2008.0,Convertible,66000,6.0L,Automatic,Petrol,41948.0,4.0,2.0,Warning Light,0,1,2017-11-01,3,959.48,27.0,2017-11-07
Bentley,Continental,10_5,2018,7,Silver,2008.0,Convertible,33000,6.0L,Automatic,Petrol,45995.0,4.0,2.0,Sensor Malfunction,0,7,2018-07-07,3,2479.75,9.0,2018-07-09
Bentley,Continental,10_5,2018,4,Grey,2014.0,Coupe,17750,6.0L,Automatic,Petrol,82450.0,4.0,2.0,Tyre Alignment,0,11,2018-04-11,3,38.245000000000005,1.5,2018-04-11
Bentley,Continental,10_5,2018,6,Silver,2011.0,Coupe,35376,6.0L,Automatic,Petrol,52995.0,4.0,2.0,Sensor Malfunction,0,17,2018-06-17,3,9411.53563158006,9.0,2018-06-19
Bentley,Continental,10_5,2018,8,Black,2012.0,Coupe,40000,4.0L,Automatic,Petrol,62500.0,4.0,2.0,Flat Tyres,0,9,2018-08-09,3,78.75,3.0,2018-08-09
Bentley,Continental,10_5,2017,2,Black,2012.0,Coupe,9500,6.0L,Automatic,Petrol,74900.0,4.0,2.0,Brake Pads Worn,0,28,2017-02-28,3,157.45,6.0,2017-03-01
Bentley,Continental,10_5,2018,1,Silver,2013.0,Coupe,25485,4.0L,Automatic,Petrol,62750.0,4.0,2.0,Excessive Emissions,0,3,2018-01-03,3,116.475,3.0,2018-01-03
Bentley,Continental,10_5,2018,4,Black,2010.0,Convertible,28000,6.0L,Automatic,Petrol,62500.0,4.0,2.0,Flat Tyres,0,10,2018-04-10,3,78.75,3.0,2018-04-10
Bentley,Continental,10_5,2018,8,Blue,2014.0,Coupe,32000,6.0L,Automatic,Petrol,69995.0,4.0,2.0,Excessive Emissions,0,15,2018-08-15,3,122.99549999999999,3.0,2018-08-15
Bentley,Continental,10_5,2018,7,Silver,2018.0,Coupe,1965,6.0L,Semi-Automatic,Petrol,184950.0,4.0,2.0,Tyre Alignment,0,9,2018-07-09,3,48.495000000000005,1.5,2018-07-09
Bentley,Continental,10_5,2018,5,Blue,2005.0,Saloon,57300,6.0L,Automatic,Petrol,24989.0,4.0,4.0,Gear Box Issue,0,5,2018-05-05,3,369.89,6.0,2018-05-06
Bentley,Continental,10_5,2018,4,Black,2012.0,Coupe,40000,4.0L,Automatic,Petrol,64995.0,4.0,2.0,Engine Issue,1,21,2018-04-21,3,13479.0,24.0,2018-04-27
Bentley,Continental,10_5,2018,6,Blue,2012.0,Convertible,28756,6.0L,Semi-Automatic,Petrol,74950.0,4.0,2.0,Sensor Malfunction,0,11,2018-06-11,3,3927.5,9.0,2018-06-13
Bentley,Continental,10_5,2018,4,Grey,2012.0,Convertible,23000,6.0L,Automatic,Petrol,74990.0,4.0,0.0,Starter Motor Issue,0,22,2018-04-22,3,5360.538632791069,3497.176006666157,2020-09-12
Bentley,Continental,10_5,2018,1,Green,2004.0,Coupe,27000,6.0L,Automatic,Petrol,30000.0,4.0,2.0,Alternator Failing,0,22,2018-01-22,3,720.0,6.0,2018-01-23
Bentley,Continental,10_5,2018,7,Black,2014.0,Convertible,25364,4.0L,Automatic,Petrol,92450.0,4.0,2.0,Tyre Alignment,0,5,2018-07-05,3,39.245000000000005,1.5,2018-07-05
Bentley,Continental,10_5,2018,7,Silver,2008.0,Convertible,58000,6.0L,Automatic,Petrol,41895.0,4.0,2.0,Flat Tyres,0,4,2018-07-04,3,72.5685,3.0,2018-07-04
Bentley,Continental,10_5,2018,6,Red,2004.0,Coupe,40000,6.0L,Automatic,Petrol,26900.0,4.0,2.0,Brake Pads Worn,0,8,2018-06-08,3,133.45,6.0,2018-06-09
Bentley,Continental,10_5,2018,8,Blue,2011.0,Convertible,24500,6.0L,Semi-Automatic,Petrol,64950.0,4.0,2.0,Electrical Issue,4,19,2018-08-19,3,314.85,6.0,2018-08-20
Bentley,Continental,10_5,2017,8,Grey,2017.0,Convertible,4216,4.0L,Automatic,Petrol,119950.0,4.0,2.0,Electrical Issue,3,22,2017-08-22,3,659.75,3.0,2017-08-22
Bentley,Continental,10_5,2018,4,White,2011.0,Convertible,19900,6.0L,Automatic,Petrol,69889.0,4.0,2.0,Alternator Failing,0,11,2018-04-11,3,1517.78,6.0,2018-04-12
Bentley,Continental,10_5,2018,2,Blue,2004.0,Coupe,48000,6.0L,Automatic,Petrol,25995.0,4.0,2.0,Excessive Emissions,0,15,2018-02-15,3,83.3955,3.0,2018-02-15
Bentley,Continental,10_5,2018,6,Black,2004.0,Coupe,49000,6.0L,Automatic,Petrol,21999.0,4.0,2.0,Gear Box Issue,0,24,2018-06-24,3,339.99,6.0,2018-06-25
Bentley,Continental,10_5,2018,7,Red,2004.0,Coupe,78000,6.0L,Automatic,Petrol,23000.0,4.0,2.0,Alternator Failing,0,10,2018-07-10,3,1774.441826137792,6.0,2018-07-11
Bentley,Continental,10_5,2018,8,Black,2015.0,Coupe,41000,6.0L,Automatic,Petrol,81000.0,4.0,2.0,Transmission Issue,2,5,2018-08-05,3,747.0,9.0,2018-08-07
Bentley,Continental,10_5,2018,7,Blue,2012.0,Coupe,38400,4.0L,Automatic,Petrol,61990.0,4.0,2.0,Windscreen Crack,0,5,2018-07-05,3,97.19399999999999,3.0,2018-07-05
Bentley,Continental,10_5,2018,6,Grey,2010.0,Coupe,27000,6.0L,Automatic,Petrol,53999.0,4.0,2.0,Starter Motor Issue,0,16,2018-06-16,3,719.99,9.0,2018-06-18
Bentley,Continental,10_5,2018,4,Grey,2014.0,Coupe,42000,6.0L,Automatic,Petrol,64948.0,4.0,2.0,Radiator Leaking,0,20,2018-04-20,3,1418.96,6.0,2018-04-21
Bentley,Continental,10_5,2018,3,Black,2004.0,Coupe,47000,6.0L,Automatic,Petrol,25000.0,4.0,2.0,Sensor Malfunction,0,6,2018-03-06,3,1430.0,9.0,2018-03-08
Bentley,Continental,10_5,2018,6,Green,2004.0,Coupe,141000,6.0L,Automatic,Petrol,17990.0,4.0,2.0,Windscreen Crack,0,14,2018-06-14,3,70.794,3.0,2018-06-14
Bentley,Continental,10_5,2018,8,Gelb,2016.0,Coupe,6500,4.0L,Automatic,Petrol,102990.0,4.0,2.0,Transmission Issue,1,12,2018-08-12,3,548.97,12.0,2018-08-15
Bentley,Continental,10_5,2018,3,Gelb,2004.0,Coupe,42000,6.0L,Automatic,Petrol,21950.0,4.0,2.0,Gear Box Issue,0,17,2018-03-17,3,339.5,6.0,2018-03-18
Bentley,Continental,10_5,2018,4,Black,2012.0,Coupe,34000,4.0L,Automatic,Petrol,64950.0,4.0,2.0,Excessive Emissions,0,18,2018-04-18,3,118.455,3.0,2018-04-18
Bentley,Continental,10_5,2018,7,Grey,2009.0,Coupe,22553,6.0L,Automatic,Petrol,48991.0,4.0,2.0,Alternator Failing,0,10,2018-07-10,3,4646.754314633268,4207.886424794541,2021-05-26
Bentley,Continental,10_5,2018,1,Red,2009.0,Coupe,50000,6.0L,Automatic,Petrol,47999.0,4.0,2.0,Steering Wheel Shaking,0,7,2018-01-07,3,107.999,3.0,2018-01-07
Bentley,Continental,10_5,2018,4,Black,2012.0,Saloon,59000,6.0L,Automatic,Petrol,45000.0,4.0,4.0,Electrical Issue,5,12,2018-04-12,3,225.0,9.0,2018-04-14
Bentley,Continental,10_5,2018,5,Purple,2010.0,Coupe,32200,6.0L,Automatic,Petrol,47900.0,4.0,2.0,Electrical Issue,2,4,2018-05-04,3,125.8,1.5,2018-05-04
Bentley,Continental,10_5,2018,2,White,2008.0,Coupe,81389,6.0L,Automatic,Petrol,34489.0,4.0,2.0,Engine Issue,3,20,2018-02-20,3,4168.9,36.0,2018-03-01
Bentley,Continental,10_5,2018,8,Grey,2017.0,Convertible,3043,4.0L,Automatic,Petrol,134995.0,16.0,2.0,Windscreen Crack,0,7,2018-08-07,3,140.997,3.0,2018-08-07
Bentley,Continental,10_5,2018,5,Black,2009.0,Convertible,55727,6.0L,Automatic,Petrol,49995.0,4.0,2.0,Starter Motor Issue,0,5,2018-05-05,3,679.95,9.0,2018-05-07
Bentley,Continental,10_5,2018,4,Grey,2013.0,Coupe,39920,4.0L,Automatic,Petrol,76500.0,4.0,2.0,Alternator Failing,0,22,2018-04-22,3,1650.0,6.0,2018-04-23
Bentley,Continental,10_5,2017,11,Silver,1995.0,Coupe,98600,6.8L,Automatic,Petrol,34750.0,4.0,2.0,Sensor Malfunction,0,19,2017-11-19,3,1917.5,9.0,2017-11-21
Bentley,Continental,10_5,2018,4,White,2013.0,Coupe,18500,4.0L,Automatic,Petrol,74995.0,4.0,2.0,Gear Box Issue,0,3,2018-04-03,3,869.95,6.0,2018-04-04
Bentley,Continental,10_5,2018,2,Red,2013.0,Convertible,16400,6.0L,Automatic,Petrol,77750.0,4.0,2.0,Transmission Issue,3,13,2018-02-13,3,4564.011854075812,24.0,2018-02-19
Bentley,Continental,10_5,2017,10,Silver,2004.0,Coupe,31000,6.0L,Automatic,Petrol,29990.0,4.0,2.0,Radiator Leaking,0,2,2017-10-02,3,719.8000000000001,6.0,2017-10-03
Bentley,Continental,10_5,2017,11,Silver,2004.0,Coupe,106000,6.0L,Automatic,Petrol,19450.0,4.0,2.0,Engine Issue,3,17,2017-11-17,3,2665.0,36.0,2017-11-26
Bentley,Continental,10_5,2018,8,Grey,2010.0,Convertible,57000,6.0L,Automatic,Petrol,47975.0,4.0,2.0,Electrical Issue,2,23,2018-08-23,3,125.95,1.5,2018-08-23
Bentley,Continental,10_5,2018,4,Silver,2005.0,Saloon,49933,6.0L,Automatic,Petrol,21350.0,5.0,4.0,Alternator Failing,0,10,2018-04-10,3,547.0,6.0,2018-04-11
Bentley,Continental,10_5,2018,6,Gelb,2017.0,Coupe,4000,4.0L,Automatic,Petrol,124950.0,4.0,2.0,Brake Pads Worn,0,23,2018-06-23,3,182.475,6.0,2018-06-24
Bentley,Continental,10_5,2018,3,Green,2005.0,Coupe,74388,6.0L,Automatic,Petrol,23955.0,4.0,2.0,Warning Light,0,17,2018-03-17,3,779.55,27.0,2018-03-23
Bentley,Continental,10_5,2018,5,White,2012.0,Coupe,10000,6.0L,Automatic,Petrol,71945.0,4.0,2.0,Windscreen Crack,0,5,2018-05-05,3,103.167,3.0,2018-05-05
Bentley,Continental,10_5,2018,5,Black,2010.0,Coupe,58574,6.0L,Automatic,Petrol,47000.0,4.0,2.0,Alternator Failing,0,15,2018-05-15,3,1060.0,6.0,2018-05-16
Bentley,Continental,10_5,2018,3,White,2009.0,Coupe,73000,6.0L,Automatic,Petrol,39990.0,4.0,2.0,Electrical Issue,2,13,2018-03-13,3,109.98,1.5,2018-03-13
Bentley,Continental,10_5,2017,10,Blue,2005.0,Saloon,90000,6.0L,Automatic,Petrol,18995.0,4.0,4.0,Radiator Leaking,0,8,2017-10-08,3,2317.2472522365715,1854.3888186974839,2019-01-14
Bentley,Continental,10_5,2018,8,Grey,2016.0,Convertible,1200,4.0L,Automatic,Petrol,129950.0,4.0,2.0,Alternator Failing,0,16,2018-08-16,3,2719.0,6.0,2018-08-17
Bentley,Continental,10_5,2018,8,Blue,2010.0,Convertible,56500,6.0L,Automatic,Petrol,49950.0,4.0,2.0,Steering Wheel Shaking,0,5,2018-08-05,3,109.95,3.0,2018-08-05
Bentley,Continental,10_5,2017,10,Black,2004.0,Coupe,38000,6.0L,Automatic,Petrol,26999.0,4.0,2.0,Transmission Issue,3,7,2017-10-07,3,722.991,24.0,2017-10-13
Bentley,Continental,10_5,2017,9,Black,2005.0,Coupe,63000,6.0L,Automatic,Petrol,29950.0,4.0,2.0,Windscreen Crack,0,26,2017-09-26,3,77.97,3.0,2017-09-26
Bentley,Continental,10_5,2018,5,Silver,2004.0,Coupe,100000,6.0L,Automatic,Petrol,21950.0,4.0,2.0,Flat Tyres,0,5,2018-05-05,3,66.585,3.0,2018-05-05
Bentley,Continental,10_5,2018,1,Blue,2016.0,Coupe,16000,4.0L,Automatic,Petrol,99785.0,4.0,2.0,Excessive Emissions,0,10,2018-01-10,3,149.8065,3.0,2018-01-10
Bentley,Continental,10_5,2018,8,Black,2013.0,Convertible,29500,4.0L,Automatic,Petrol,79995.0,4.0,2.0,Flat Tyres,0,10,2018-08-10,3,83.99849999999999,3.0,2018-08-10
Bentley,Continental,10_5,2017,8,Black,2009.0,Convertible,30136,6.0L,Automatic,Petrol,51995.0,4.0,2.0,Flat Tyres,0,20,2017-08-20,3,75.5985,3.0,2017-08-20
Bentley,Continental,10_5,2018,8,Black,2008.0,Convertible,34950,6.0L,Automatic,Petrol,50950.0,4.0,2.0,Starter Motor Issue,0,1,2018-08-01,3,689.5,9.0,2018-08-03
Bentley,Continental,10_5,2018,2,Black,2014.0,Coupe,12913,4.0L,Automatic,Petrol,75547.0,4.0,2.0,Engine Issue,1,17,2018-02-17,3,81580.94796010834,24.0,2018-02-23
Bentley,Continental,10_5,2018,4,Black,2013.0,Coupe,26450,4.0L,Automatic,Petrol,74850.0,4.0,2.0,Excessive Emissions,0,26,2018-04-26,3,127.365,3.0,2018-04-26
Bentley,Continental,10_5,2018,4,Silver,2011.0,Coupe,52489,6.0L,Automatic,Petrol,57000.0,4.0,2.0,Gear Box Issue,0,19,2018-04-19,3,690.0,6.0,2018-04-20
Bentley,Continental,10_5,2018,3,Black,2012.0,Saloon,30126,6.0L,Automatic,Petrol,45995.0,4.0,4.0,Windscreen Crack,0,8,2018-03-08,3,87.597,3.0,2018-03-08
Bentley,Continental,10_5,2018,1,Silver,2005.0,Coupe,42732,6.0L,Automatic,Petrol,27850.0,4.0,2.0,Electrical Issue,3,22,2018-01-22,3,199.25,3.0,2018-01-22
Bentley,Continental,10_5,2018,3,Black,2011.0,Convertible,20000,6.0L,Automatic,Petrol,72950.0,4.0,2.0,Starter Motor Issue,0,15,2018-03-15,3,909.5,9.0,2018-03-17
Bentley,Continental,10_5,2018,3,Grey,2013.0,Convertible,16000,6.0L,Automatic,Petrol,95000.0,4.0,2.0,Alternator Failing,0,22,2018-03-22,3,2020.0,6.0,2018-03-23
Bentley,Continental,10_5,2018,7,White,2010.0,Coupe,33374,6.0L,Automatic,Petrol,59995.0,4.0,2.0,Windscreen Crack,0,15,2018-07-15,3,95.997,3.0,2018-07-15
Bentley,Continental,10_5,2018,6,White,2015.0,Coupe,25200,4.0L,Automatic,Petrol,159950.0,2.0,2.0,Excessive Emissions,0,26,2018-06-26,3,203.95499999999998,3.0,2018-06-26
Bentley,Continental,10_5,2018,4,Black,2005.0,Saloon,127254,6.0L,Automatic,Petrol,16995.0,5.0,4.0,Brake Pads Worn,0,21,2018-04-21,3,128.4975,6.0,2018-04-22
Bentley,Continental,10_5,2018,7,Silver,2008.0,Convertible,16000,6.0L,Automatic,Petrol,49948.0,4.0,2.0,Gear Box Issue,0,24,2018-07-24,3,3457.245430915675,2008.881701209865,2019-12-08
Bentley,Continental,10_5,2018,7,Black,2008.0,Convertible,50591,6.0L,Automatic,Petrol,45490.0,4.0,2.0,Steering Wheel Shaking,0,7,2018-07-07,3,105.49000000000001,3.0,2018-07-07
Bentley,Continental,10_5,2018,7,White,2013.0,Coupe,19000,4.0L,Automatic,Petrol,69990.0,4.0,2.0,Excessive Emissions,0,22,2018-07-22,3,122.991,3.0,2018-07-22
Bentley,Continental,10_5,2018,8,Black,2017.0,Convertible,4669,4.0L,Automatic,Petrol,136990.0,4.0,2.0,Electrical Issue,1,12,2018-08-12,3,256.99,6.0,2018-08-13
Bentley,Continental,10_5,2017,3,Gelb,2012.0,Coupe,12300,6.0L,Automatic,Petrol,69995.0,4.0,2.0,Windscreen Crack,0,10,2017-03-10,3,101.99699999999999,3.0,2017-03-10
Bentley,Continental,10_5,2018,8,Black,2009.0,Convertible,26000,6.0L,Automatic,Petrol,49995.0,4.0,2.0,Alternator Failing,0,7,2018-08-07,3,1119.9,6.0,2018-08-08
Bentley,Continental,10_5,2018,8,Black,2005.0,Coupe,66548,6.0L,Automatic,Petrol,27500.0,4.0,2.0,Engine Issue,2,10,2018-08-10,3,5085.0,48.0,2018-08-22
Bentley,Continental,10_5,2017,10,Silver,2008.0,Convertible,33098,6.0L,Automatic,Petrol,50000.0,4.0,2.0,Sensor Malfunction,0,13,2017-10-13,3,2680.0,9.0,2017-10-15
Bentley,Continental,10_5,2018,1,Black,2013.0,Convertible,26000,4.0L,Automatic,Petrol,76949.0,4.0,2.0,Windscreen Crack,0,27,2018-01-27,3,106.1694,3.0,2018-01-27
Bentley,Continental,10_5,2018,7,Red,2014.0,Convertible,23349,4.0L,Automatic,Petrol,88990.0,4.0,2.0,Engine Issue,4,16,2018-07-16,3,5049.5,30.0,2018-07-23
